id,kabkot_id,kecamatan
1115,91,Muara Siau
1116,91,Nalo Tantan
1117,91,Pamenang
1118,91,Pamenang Barat
1119,91,Pamenang Selatan
1120,91,Pangkalan Jambu
1121,91,Renah Pembarap
1122,91,Renah Pemenang
1123,91,Sungai Manau
1124,91,Sungai Tenang
1125,91,Tabir
1126,91,Tabir Barat
1127,91,Tabir Ilir
1128,91,Tabir Lintas
1129,91,Tabir Selatan
1130,91,Tabir Timur
1131,91,Tabir Ulu
1132,91,Tiang Pumpung
1133,92,Bahar Selatan
1134,92,Bahar Utara
1135,92,Jambi Luar Kota
1136,92,Kumpeh
1137,92,Kumpeh Ulu
1138,92,Maro Sebo
1139,92,Mestong
1140,92,Sekernan
1141,92,Sungai Bahar
1142,92,Sungai Gelam
1143,92,Taman Rajo
1144,93,Air Hitam
1145,93,Batang Asai
1146,93,Bathin VIII (Batin VIII)
1147,93,Cermin Nan Gadang
1148,93,Limun
1149,93,Mandiangin
1150,93,Pauh
1151,93,Pelawan
1152,93,Sarolangun
1153,93,Singkut
1154,94,Batang Asam
1155,94,Betara
1156,94,Bram Itam
1157,94,Kuala Betara
1158,94,Merlung
1159,94,Muara Papalik
1160,94,Pengabuan
1161,94,Renah Mendaluh
1162,94,Seberang Kota
1163,94,Senyerang
1164,94,Tebing Tinggi
1165,94,Tungkal Ilir
1166,94,Tungkal Ulu
1167,95,Berbak
1168,95,Dendang
1169,95,Geragai
1170,95,Kuala Jambi
1171,95,Mendahara
1172,95,Mendahara Ulu
1173,95,Muara Sabak Barat
1174,95,Muara Sabak Timur
1175,95,Nipah Panjang
1176,95,Rantau Rasau
1177,95,Sadu
1178,96,Muara Tabir
1179,96,Rimbo Bujang
1180,96,Rimbo Ilir
1181,96,Rimbo Ulu
1182,96,Serai Serumpun
1183,96,Sumay
1184,96,Tebo Ilir
1185,96,Tebo Tengah
1186,96,Tebo Ulu
1187,96,Tengah Ilir
1188,96,VII Koto
1189,96,VII Koto Ilir
1190,97,Danau Teluk
1191,97,Jambi Selatan
1192,97,Jambi Timur
1193,97,Jelutung
1194,97,Kota Baru
1195,97,Pasar Jambi
1196,97,Pelayangan
1197,97,Telanaipura
1198,98,Hamparan Rawang
1199,98,Koto Baru
1200,98,Kumun Debai
1201,98,Pesisir Bukit
1202,98,Pondok Tinggi
1203,98,Sungai Bungkal
1204,98,Sungai Penuh
1205,98,Tanah Kampung
1206,99,Air Kumbang
1207,99,Air Salek
1208,99,Banyuasin I
1209,99,Banyuasin II
1210,99,Banyuasin III
1211,99,Betung
1212,99,Makarti Jaya
1213,99,Muara Padang
1214,99,Muara Sugihan
1215,99,Muara Telang
1216,99,Pulau Rimau
1217,99,Rambutan
1218,99,Rantau Bayur
1219,99,Sembawa
1220,99,Suak Tapeh
1221,99,Sumber Marga Telang
1222,99,Talang Kelapa
1223,99,Tanjung Lago
1224,99,Tungkal Ilir
1225,100,Lintang Kanan
1226,100,Muara Pinang
1227,100,Pasemah Air Keruh
1228,100,Pendopo
1229,100,Pendopo Barat
1230,100,Saling
1231,100,Sikap Dalam
1232,100,Talang Padang
1233,100,Tebing Tinggi
1234,100,Ulu Musi
1235,101,Gumay Talang
1236,101,Gumay Ulu
1237,101,Jarai
1238,101,Kikim Barat
1239,101,Kikim Selatan
1240,101,Kikim Tengah
1241,101,Kikim Timur
1242,101,Kota Agung
1243,101,Lahat
1244,101,Merapi Barat
1245,101,Merapi Selatan
1246,101,Merapi Timur
1247,101,Muarapayang
1248,101,Mulak Ulu
1249,101,Pagar Gunung
1250,101,Pajar Bulan
1251,101,Pseksu
1252,101,Pulau Pinang
1253,101,Sukamerindu
1254,101,Tanjung Sakti Pumi
1255,101,Tanjung Sakti Pumu
1256,101,Tanjung Tebat
1257,102,Belida Darat
1258,102,Belimbing
1259,102,Benakat
1260,102,Gelumbang
1261,102,Gunung Megang
1262,102,Kelekar
1263,102,Lawang Kidul
1264,102,Lembak
1265,102,Lubai
1266,102,Lubai Ulu
1267,102,Muara Belida
1268,102,Muara Enim
1269,102,Rambang
1270,102,Rambang Dangku
1271,102,Semende Darat Laut
1272,102,Semende Darat Tengah
1273,102,Semende Darat Ulu
1274,102,Sungai Rotan
1275,102,Tanjung Agung
1276,102,Ujan Mas
1277,103,Babat Supat
1278,103,Babat Toman
1279,103,Batanghari Leko
1280,103,Bayung Lencir
1281,103,Keluang
1282,103,Lais
1283,103,Lalan (Sungai Lalan)
1284,103,Lawang Wetan
1285,103,Plakat Tinggi (Pelakat Tinggi)
1286,103,Sanga Desa
1287,103,Sekayu
1288,103,Sungai Keruh
1289,103,Sungai Lilin
1290,103,Tungkal Jaya
1291,104,BTS Ulu
1292,104,Jaya Loka
1293,104,Megang Sakti
1294,104,Muara Beliti
1295,104,Muara Kelingi
1296,104,Muara Lakitan
1297,104,Purwodadi
1298,104,Selangit
1299,104,Sukakarya
1300,104,Suku Tengah Lakitan Ulu Terawas
1301,104,Sumber Harta
1302,104,Tiang Pumpung Kepungut
1303,104,Tuah Negeri
1304,104,Tugumulyo
1305,105,Karang Dapo
1306,105,Karang Jaya
1307,105,Nibung
1308,105,Rawas Ilir
1309,105,Rawas Ulu
1310,105,Rupit
1311,105,Ulu Rawas
1312,106,Indralaya
1313,106,Indralaya Selatan
1314,106,Indralaya Utara
1315,106,Kandis
1316,106,Lubuk Keliat
1317,106,Muara Kuang
1318,106,Payaraman
1319,106,Pemulutan
1320,106,Pemulutan Barat
1321,106,Pemulutan Selatan
1322,106,Rambang Kuang
1323,106,Rantau Alai
1324,106,Rantau Panjang
1325,106,Sungai Pinang
1326,106,Tanjung Batu
1327,106,Tanjung Raja
1328,107,Air Sugihan
1329,107,Cengal
1330,107,Jejawi
1331,107,Kayu Agung
1332,107,Lempuing
1333,107,Lempuing Jaya
1334,107,Mesuji
1335,107,Mesuji Makmur
1336,107,Mesuji Raya
1337,107,Pampangan
1338,107,Pangkalan Lampam
1339,107,Pedamaran
1340,107,Pedamaran Timur
1341,107,Sirah Pulau Padang
1342,107,Sungai Menang
1343,107,Tanjung Lubuk
1344,107,Teluk Gelam
1345,107,Tulung Selapan
1346,108,Baturaja Barat
1347,108,Baturaja Timur
1348,108,Lengkiti
1349,108,Lubuk Batang
1350,108,Lubuk Raja
1351,108,Muara Jaya
1352,108,Pengandonan
1353,108,Peninjauan
1354,108,Semidang Aji
1355,108,Sinar Peninjauan
1356,108,Sosoh Buay Rayap
1357,108,Ulu Ogan
1358,109,Banding Agung
1359,109,Buana Pemaca
1360,109,Buay Pemaca
1361,109,Buay Pematang Ribu Ranau Tengah
1362,109,Buay Rawan
1363,109,Buay Runjung
1364,109,Buay Sandang Aji
1365,109,Kisam Ilir
1366,109,Kisam Tinggi
1367,109,Mekakau Ilir
1368,109,Muaradua
1369,109,Muaradua Kisam
1370,109,Pulau Beringin
1371,109,Runjung Agung
1372,109,Simpang
1373,109,Sindang Danau
1374,109,Sungai Are
1375,109,Tiga Dihaji
1376,109,Warkuk Ranau Selatan
1377,110,Belitang
1378,110,Belitang II
1379,110,Belitang III
1380,110,Belitang Jaya
1381,110,Belitang Madang Raya
1382,110,Belitang Mulya
1383,110,Buay Madang
1384,110,Buay Madang Timur
1385,110,Buay Pemuka Bangsa Raja
1386,110,Buay Pemuka Peliung
1387,110,Bunga Mayang
1388,110,Cempaka
1389,110,Jayapura
1390,110,Madang Suku I
1391,110,Madang Suku II
1392,110,Madang Suku III
1393,110,Martapura
1394,110,Semendawai Barat
1395,110,Semendawai Suku III
1396,110,Semendawai Timur
1397,111,Abab
1398,111,Penukal
1399,111,Penukal Utara
1400,111,Talang Ubi
1401,111,Tanah Abang
1402,112,Lubuk Linggau Barat Dua (II)
1403,112,Lubuk Linggau Barat Satu (I)
1404,112,Lubuk Linggau Selatan Dua (II)
1405,112,Lubuk Linggau Selatan Satu (I)
1406,112,Lubuk Linggau Timur Dua (II)
1407,112,Lubuk Linggau Timur Satu (I)
1408,112,Lubuk Linggau Utara Dua (II)
1409,112,Lubuk Linggau Utara Satu (I)
1410,113,Dempo Selatan
1411,113,Dempo Tengah
1412,113,Dempo Utara
1413,113,Pagar Alam Selatan
1414,113,Pagar Alam Utara
1415,114,Alang-Alang Lebar
1416,114,Bukit Kecil
1417,114,Gandus
1418,114,Ilir Barat I
1419,114,Ilir Barat II
1420,114,Ilir Timur I
1421,114,Ilir Timur II
1422,114,Kalidoni
1423,114,Kemuning
1424,114,Kertapati
1425,114,Plaju
1426,114,Sako
1427,114,Seberang Ulu I
1428,114,Seberang Ulu II
1429,114,Sematang Borang
1430,114,Sukarami
1431,115,Cambai
1432,115,Prabumulih Barat
1433,115,Prabumulih Selatan
1434,115,Prabumulih Timur
1435,115,Prabumulih Utara
1436,115,Rambang Kapak Tengah
1437,116,Air Nipis
1438,116,Bunga Mas
1439,116,Kedurang
1440,116,Kedurang Ilir
1441,116,Kota Manna
1442,116,Manna
1443,116,Pasar Manna
1444,116,Pino
1445,116,Pinoraya
1446,116,Seginim
1447,116,Ulu Manna
1448,117,Bang Haji
1449,117,Karang Tinggi
1450,117,Merigi Kelindang
1451,117,Merigi Sakti
1452,117,Pagar Jati
1453,117,Pematang Tiga
1454,117,Pondok Kelapa
1455,117,Pondok Kubang
1456,117,Taba Penanjung
1457,117,Talang Empat
1458,118,Air Besi
1459,118,Air Napal
1460,118,Air Padang
1461,118,Arga Makmur
1462,118,Arma Jaya
1463,118,Batik Nau
1464,118,Enggano
1465,118,Giri Mulia
1466,118,Hulu Palik
1467,118,Kerkap
1468,118,Ketahun
1469,118,Lais
1470,118,Napal Putih
1471,118,Padang Jaya
1472,118,Putri Hijau
1473,118,Tanjung Agung Palik
1474,118,Ulok Kupai
1475,119,Kaur Selatan
1476,119,Kaur Tengah
1477,119,Kaur Utara
1478,119,Kelam Tengah
1479,119,Kinal
1480,119,Luas
1481,119,Lungkang Kule
1482,119,Maje
1483,119,Muara Sahung
1484,119,Nasal
1485,119,Padang Guci Hilir
1486,119,Padang Guci Hulu
1487,119,Semidang Gumai (Gumay)
1488,119,Tanjung Kemuning
1489,119,Tetap (Muara Tetap)
1490,120,Bermani Ilir
1491,120,Kebawetan
1492,120,Kepahiang
1493,120,Merigi
1494,120,Muara Kemumu
1495,120,Seberang Musi
1496,120,Tebat Karai
1497,120,Ujan Mas
1498,121,Amen
1499,121,Bingin Kuning
1500,121,Lebong Atas
1501,121,Lebong Sakti
1502,121,Lebong Selatan
1503,121,Lebong Tengah
1504,121,Lebong Utara
1505,121,Pelabai
1506,121,Pinang Belapis
1507,121,Rimbo Pengadang
1508,121,Topos
1509,121,Uram Jaya
1510,122,Air Dikit
1511,122,Air Majunto
1512,122,Air Rami
1513,122,Ipuh (Muko-Muko Selatan)
1514,122,Kota Mukomuko (Mukomuko Utara)
1515,122,Lubuk Pinang
1516,122,Malin Deman
1517,122,Penarik
1518,122,Pondok Suguh
1519,122,Selagan Raya
1520,122,Sungai Rumbai
1521,122,Teramang Jaya
1522,122,Teras Terunjam
1523,122,V Koto
1524,122,XIV Koto
1525,123,Bermani Ulu
1526,123,Bermani Ulu Raya
1527,123,Binduriang
1528,123,Curup
1529,123,Curup Selatan
1530,123,Curup Tengah
1531,123,Curup Timur
1532,123,Curup Utara
1533,123,Kota Padang
1534,123,Padang Ulak Tanding
1535,123,Selupu Rejang
1536,123,Sindang Beliti Ilir
1537,123,Sindang Beliti Ulu
1538,123,Sindang Daratan
1539,123,Sindang Kelingi
1540,124,Air Periukan
1541,124,Ilir Talo
1542,124,Lubuk Sandi
1543,124,Seluma
1544,124,Seluma Barat
1545,124,Seluma Selatan
1546,124,Seluma Timur
1547,124,Seluma Utara
1548,124,Semidang Alas
1549,124,Semidang Alas Maras
1550,124,Sukaraja
1551,124,Talo
1552,124,Talo Kecil
1553,124,Ulu Talo
1554,125,Gading Cempaka
1555,125,Kampung Melayu
1556,125,Muara Bangka Hulu
1557,125,Ratu Agung
1558,125,Ratu Samban
1559,125,Selebar
1560,125,Singaran Pati
1561,125,Sungai Serut
1562,125,Teluk Segara
1563,126,Air Hitam
1564,126,Balik Bukit
1565,126,Bandar Negeri Suoh
1566,126,Batu Brak
1567,126,Batu Ketulis
1568,126,Belalau
1569,126,Gedung Surian
1570,126,Kebun Tebu
1571,126,Lumbok Seminung
1572,126,Pagar Dewa
1573,126,Sekincau
1574,126,Sukau
1575,126,Sumber Jaya
1576,126,Suoh
1577,126,Way Tenong
1578,127,Bakauheni
1579,127,Candipuro
1580,127,Jati Agung
1581,127,Kalianda
1582,127,Katibung
1583,127,Ketapang
1584,127,Merbau Mataram
1585,127,Natar
1586,127,Palas
1587,127,Penengahan
1588,127,Rajabasa
1589,127,Sidomulyo
1590,127,Sragi
1591,127,Tanjung Bintang
1592,127,Tanjung Sari
1593,127,Way Panji
1594,127,Way Sulan
1595,128,Anak Ratu Aji
1596,128,Anak Tuha
1597,128,Bandar Mataram
1598,128,Bandar Surabaya
1599,128,Bangun Rejo
1600,128,Bekri
1601,128,Bumi Nabung
1602,128,Bumi Ratu Nuban
1603,128,Gunung Sugih
1604,128,Kalirejo
1605,128,Kota Gajah
1606,128,Padang Ratu
1607,128,Pubian
1608,128,Punggur
1609,128,Putra Rumbia
1610,128,Rumbia
1611,128,Selagai Lingga
1612,128,Sendang Agung
1613,128,Seputih Agung
1614,128,Seputih Banyak
1615,128,Seputih Mataram
1616,128,Seputih Raman
1617,128,Seputih Surabaya
1618,128,Terbanggi Besar
1619,128,Terusan Nunyai
1620,128,Trimurjo
1621,128,Way Pangubuan
1622,128,Way Seputih
1623,129,Bandar Sribawono
1624,129,Batanghari
1625,129,Batanghari Nuban
1626,129,Braja Slebah
1627,129,Bumi Agung
1628,129,Gunung Pelindung
1629,129,Jabung
1630,129,Labuhan Maringgai
1631,129,Labuhan Ratu
1632,129,Marga Sekampung
1633,129,Margatiga
1634,129,Mataram Baru
1635,129,Melinting
1636,129,Metro Kibang
1637,129,Pasir Sakti
1638,129,Pekalongan
1639,129,Purbolinggo
1640,129,Raman Utara
1641,129,Sekampung
1642,129,Sekampung Udik
1643,129,Sukadana
1644,129,Waway Karya
1645,129,Way Bungur (Purbolinggo Utara)
1646,129,Way Jepara
1647,130,Abung Barat
1648,130,Abung Kunang
1649,130,Abung Pekurun
1650,130,Abung Selatan
1651,130,Abung Semuli
1652,130,Abung Surakarta
1653,130,Abung Tengah
1654,130,Abung Timur
1655,130,Abung Tinggi
1656,130,Blambangan Pagar
1657,130,Bukit Kemuning
1658,130,Bunga Mayang
1659,130,Hulu Sungkai
1660,130,Kotabumi
1661,130,Kotabumi Selatan
1662,130,Kotabumi Utara
1663,130,Muara Sungkai
1664,130,Sungkai Barat
1665,130,Sungkai Jaya
1666,130,Sungkai Selatan
1667,130,Sungkai Tengah
1668,130,Sungkai Utara
1669,130,Tanjung Raja
1670,131,Mesuji
1671,131,Mesuji Timur
1672,131,Panca Jaya
1673,131,Rawa Jitu Utara
1674,131,Simpang Pematang
1675,131,Tanjung Raya
1676,131,Way Serdang
1677,132,Gedong Tataan
1678,132,Kedondong
1679,132,Marga Punduh
1680,132,Negeri Katon
1681,132,Padang Cermin
1682,132,Punduh Pidada
1683,132,Tegineneng
1684,132,Way Khilau
1685,132,Way Lima
1686,133,Bengkunat
1687,133,Bengkunat Belimbing
1688,133,Karya Penggawa
1689,133,Krui Selatan
1690,133,Lemong
1691,133,Ngambur
1692,133,Pesisir Selatan
1693,133,Pesisir Tengah
1694,133,Pesisir Utara
1695,133,Pulau Pisang
1696,133,Way Krui
1697,134,Adi Luwih
1698,134,Ambarawa
1699,134,Banyumas
1700,134,Gading Rejo
1701,134,Pagelaran
1702,134,Pagelaran Utara
1703,134,Pardasuka
1704,134,Pringsewu
1705,134,Sukoharjo
1706,135,Air Naningan
1707,135,Bandar Negeri Semuong
1708,135,Bulok
1709,135,Cukuh Balak
1710,135,Gisting
1711,135,Gunung Alip
1712,135,Kelumbayan
1713,135,Kelumbayan Barat
1714,135,Kota Agung (Kota Agung Pusat)
1715,135,Kota Agung Barat
1716,135,Kota Agung Timur
1717,135,Limau
1718,135,Pematang Sawa
1719,135,Pugung
1720,135,Pulau Panggung
1721,135,Semaka
1722,135,Sumberejo
1723,135,Talang Padang
1724,135,Ulubelu
1725,135,Wonosobo
1726,136,Banjar Agung
1727,136,Banjar Baru
1728,136,Banjar Margo
1729,136,Dente Teladas
1730,136,Gedung Aji
1731,136,Gedung Aji Baru
1732,136,Gedung Meneng
1733,136,Menggala
1734,136,Menggala Timur
1735,136,Meraksa Aji
1736,136,Penawar Aji
1737,136,Penawar Tama
1738,136,Rawa Pitu
1739,136,Rawajitu Selatan
1740,136,Rawajitu Timur
1741,137,Gunung Agung
1742,137,Gunung Terang
1743,137,Lambu Kibang
1744,137,Pagar Dewa
1745,137,Tulang Bawang Tengah
1746,137,Tulang Bawang Udik
1747,137,Tumijajar
1748,137,Way Kenanga
1749,138,Bahuga
1750,138,Banjit
1751,138,Baradatu
1752,138,Blambangan Umpu
1753,138,Buay Bahuga
1754,138,Bumi Agung
1755,138,Gunung Labuhan
1756,138,Kasui
1757,138,Negara Batin
1758,138,Negeri Agung
1759,138,Negeri Besar
1760,138,Pakuan Ratu
1761,138,Rebang Tangkas
1762,138,Way Tuba
1763,139,Bumi Waras
1764,139,Enggal
1765,139,Kedamaian
1766,139,Kedaton
1767,139,Kemiling
1768,139,Labuhan Ratu
1769,139,Langkapura
1770,139,Panjang
1771,139,Rajabasa
1772,139,Sukabumi
1773,139,Sukarame
1774,139,Tanjung Karang Barat
1775,139,Tanjung Karang Pusat
1776,139,Tanjung Karang Timur
1777,139,Tanjung Senang
1778,139,Telukbetung Barat
1779,139,Telukbetung Selatan
1780,139,Telukbetung Timur
1781,139,Telukbetung Utara
1782,139,Way Halim
1783,140,Metro Barat
1784,140,Metro Pusat
1785,140,Metro Selatan
1786,140,Metro Timur
1787,140,Metro Utara
1788,141,Bakam
1789,141,Belinyu
1790,141,Mendo Barat
1791,141,Merawang
1792,141,Pemali
1793,141,Puding Besar
1794,141,Riau Silip
1795,141,Sungai Liat
1796,142,Jebus
1797,142,Kelapa
1798,142,Mentok (Muntok)
1799,142,Parittiga
1800,142,Simpang Teritip
1801,142,Tempilang
1802,143,Air Gegas
1803,143,Kepulauan Pongok
1804,143,Lepar Pongok
1805,143,Payung
1806,143,Pulau Besar
1807,143,Simpang Rimba
1808,143,Toboali
1809,143,Tukak Sadai
1810,144,Koba
1811,144,Lubuk Besar
1812,144,Namang
1813,144,Pangkalan Baru
1814,144,Simpang Katis
1815,144,Sungai Selan
1816,145,Badau
1817,145,Membalong
1818,145,Selat Nasik
1819,145,Sijuk
1820,145,Tanjung Pandan
1821,146,Damar
1822,146,Dendang
1823,146,Gantung
1824,146,Kelapa Kampit
1825,146,Manggar
1826,146,Simpang Pesak
1827,146,Simpang Renggiang
1828,147,Bukit Intan
1829,147,Gabek
1830,147,Gerunggang
1831,147,Girimaya
1832,147,Pangkal Balam
1833,147,Rangkui
1834,147,Taman Sari
1835,148,Bintan Pesisir
1836,148,Bintan Timur
1837,148,Bintan Utara
1838,148,Gunung Kijang
1839,148,Mantang
1840,148,Seri/Sri Kuala Lobam
1841,148,Tambelan
1842,148,Teluk Bintan
1843,148,Teluk Sebong
1844,148,Toapaya
1845,149,Belat
1846,149,Buru
1847,149,Durai
1848,149,Karimun
1849,149,Kundur
1850,149,Kundur Barat
1851,149,Kundur Utara
1852,149,Meral
1853,149,Meral Barat
1854,149,Moro
1855,149,Tebing
1856,149,Ungar
1857,150,Jemaja
1858,150,Jemaja Timur
1859,150,Palmatak
1860,150,Siantan
1861,150,Siantan Selatan
1862,150,Siantan Tengah
1863,150,Siantan Timur
1864,151,Lingga
1865,151,Lingga Timur
1866,151,Lingga Utara
1867,151,Selayar
1868,151,Senayang
1869,151,Singkep
1870,151,Singkep Barat
1871,151,Singkep Pesisir
1872,151,Singkep Selatan
1873,152,Bunguran Barat
1874,152,Bunguran Selatan
1875,152,Bunguran Tengah
1876,152,Bunguran Timur
1877,152,Bunguran Timur Laut
1878,152,Bunguran Utara
1879,152,Midai
1880,152,Pulau Laut
1881,152,Pulau Tiga
1882,152,Serasan
1883,152,Serasan Timur
1884,152,Subi
1885,153,Batam Kota
1886,153,Batu Aji
1887,153,Batu Ampar
1888,153,Belakang Padang
1889,153,Bengkong
1890,153,Bulang
1891,153,Galang
1892,153,Lubuk Baja
1893,153,Nongsa
1894,153,Sagulung
1895,153,Sei/Sungai Beduk
1896,153,Sekupang
1897,154,Bukit Bestari
1898,154,Tanjung Pinang Barat
1899,154,Tanjung Pinang Kota
1900,154,Tanjung Pinang Timur
1901,155,Kepulauan Seribu Selatan
1902,155,Kepulauan Seribu Utara
1903,156,Cengkareng
1904,156,Grogol Petamburan
1905,156,Kalideres
1906,156,Kebon Jeruk
1907,156,Kembangan
1908,156,Palmerah
1909,156,Taman Sari
1910,156,Tambora
1911,157,Cempaka Putih
1912,157,Gambir
1913,157,Johar Baru
1914,157,Kemayoran
1915,157,Menteng
1916,157,Sawah Besar
1917,157,Senen
1918,157,Tanah Abang
1919,158,Cilandak
1920,158,Jagakarsa
1921,158,Kebayoran Baru
1922,158,Kebayoran Lama
1923,158,Mampang Prapatan
1924,158,Pancoran
1925,158,Pasar Minggu
1926,158,Pesanggrahan
1927,158,Setia Budi
1928,158,Tebet
1929,159,Cakung
1930,159,Cipayung
1931,159,Ciracas
1932,159,Duren Sawit
1933,159,Jatinegara
1934,159,Kramat Jati
1935,159,Makasar
1936,159,Matraman
1937,159,Pasar Rebo
1938,159,Pulo Gadung
1939,160,Cilincing
1940,160,Kelapa Gading
1941,160,Koja
1942,160,Pademangan
1943,160,Penjaringan
1944,160,Tanjung Priok
1945,161,Arjasari
1946,161,Baleendah
1947,161,Banjaran
1948,161,Bojongsoang
1949,161,Cangkuang
1950,161,Cicalengka
1951,161,Cikancung
1952,161,Cilengkrang
1953,161,Cileunyi
1954,161,Cimaung
1955,161,Cimeunyan
1956,161,Ciparay
1957,161,Ciwidey
1958,161,Dayeuhkolot
1959,161,Ibun
1960,161,Katapang
1961,161,Kertasari
1962,161,Kutawaringin
1963,161,Majalaya
1964,161,Margaasih
1965,161,Margahayu
1966,161,Nagreg
1967,161,Pacet
1968,161,Pameungpeuk
1969,161,Pangalengan
1970,161,Paseh
1971,161,Pasirjambu
1972,161,Ranca Bali
1973,161,Rancaekek
1974,161,Solokan Jeruk
1975,161,Soreang
1976,162,Batujajar
1977,162,Cihampelas
1978,162,Cikalong Wetan
1979,162,Cililin
1980,162,Cipatat
1981,162,Cipeundeuy
1982,162,Cipongkor
1983,162,Cisarua
1984,162,Gununghalu
1985,162,Lembang
1986,162,Ngamprah
1987,162,Padalarang
1988,162,Parongpong
1989,162,Rongga
1990,162,Saguling
1991,162,Sindangkerta
1992,163,Babelan
1993,163,Bojongmangu
1994,163,Cabangbungin
1995,163,Cibarusah
1996,163,Cibitung
1997,163,Cikarang Barat
1998,163,Cikarang Pusat
1999,163,Cikarang Selatan
2000,163,Cikarang Timur
2001,163,Cikarang Utara
2002,163,Karangbahagia
2003,163,Kedung Waringin
2004,163,Muara Gembong
2005,163,Pebayuran
2006,163,Serang Baru
2007,163,Setu
2008,163,Sukakarya
2009,163,Sukatani
2010,163,Sukawangi
2011,163,Tambelang
2012,163,Tambun Selatan
2013,163,Tambun Utara
2014,163,Tarumajaya
2015,164,Babakan Madang
2016,164,Bojonggede
2017,164,Caringin
2018,164,Cariu
2019,164,Ciampea
2020,164,Ciawi
2021,164,Cibinong
2022,164,Cibungbulang
2023,164,Cigombong
2024,164,Cigudeg
2025,164,Cijeruk
2026,164,Cileungsi
2027,164,Ciomas
2028,164,Cisarua
2029,164,Ciseeng
2030,164,Citeureup
2031,164,Dramaga
2032,164,Gunung Putri
2033,164,Gunung Sindur
2034,164,Jasinga
2035,164,Jonggol
2036,164,Kemang
2037,164,Klapanunggal
2038,164,Leuwiliang
2039,164,Leuwisadeng
2040,164,Megamendung
2041,164,Nanggung
2042,164,Pamijahan
2043,164,Parung
2044,164,Parung Panjang
2045,164,Ranca Bungur
2046,164,Rumpin
2047,164,Sukajaya
2048,164,Sukamakmur
2049,164,Sukaraja
2050,164,Tajurhalang
2051,164,Tamansari
2052,164,Tanjungsari
2053,164,Tenjo
2054,164,Tenjolaya
2055,165,Banjarsari
2056,165,Baregbeg
2057,165,Ciamis
2058,165,Cidolog
2059,165,Cihaurbeuti
2060,165,Cijeungjing
2061,165,Cikoneng
2062,165,Cimaragas
2063,165,Cipaku
2064,165,Cisaga
2065,165,Jatinagara
2066,165,Kawali
2067,165,Lakbok
2068,165,Lumbung
2069,165,Pamarican
2070,165,Panawangan
2071,165,Panjalu
2072,165,Panumbangan
2073,165,Purwadadi
2074,165,Rajadesa
2075,165,Rancah
2076,165,Sadananya
2077,165,Sindangkasih
2078,165,Sukadana
2079,165,Sukamantri
2080,165,Tambaksari
2081,166,Agrabinta
2082,166,Bojongpicung
2083,166,Campaka
2084,166,Campaka Mulya
2085,166,Cianjur
2086,166,Cibeber
2087,166,Cibinong
2088,166,Cidaun
2089,166,Cijati
2090,166,Cikadu
2091,166,Cikalongkulon
2092,166,Cilaku
2093,166,Cipanas
2094,166,Ciranjang
2095,166,Cugenang
2096,166,Gekbrong
2097,166,Haurwangi
2098,166,Kadupandak
2099,166,Karangtengah
2100,166,Leles
2101,166,Mande
2102,166,Naringgul
2103,166,Pacet
2104,166,Pagelaran
2105,166,Pasirkuda
2106,166,Sindangbarang
2107,166,Sukaluyu
2108,166,Sukanagara
2109,166,Sukaresmi
2110,166,Takokak
2111,166,Tanggeung
2112,166,Warungkondang
2113,167,Arjawinangun
2114,167,Astanajapura
2115,167,Babakan
2116,167,Beber
2117,167,Ciledug
2118,167,Ciwaringin
2119,167,Depok
2120,167,Dukupuntang
2121,167,Gebang
2122,167,Gegesik
2123,167,Gempol
2124,167,Greged (Greget)
2125,167,Gunung Jati (Cirebon Utara)
2126,167,Jamblang
2127,167,Kaliwedi
2128,167,Kapetakan
2129,167,Karangsembung
2130,167,Karangwareng
2131,167,Kedawung
2132,167,Klangenan
2133,167,Lemahabang
2134,167,Losari
2135,167,Mundu
2136,167,Pabedilan
2137,167,Pabuaran
2138,167,Palimanan
2139,167,Pangenan
2140,167,Panguragan
2141,167,Pasaleman
2142,167,Plered
2143,167,Plumbon
2144,167,Sedong
2145,167,Sumber
2146,167,Suranenggala
2147,167,Susukan
2148,167,Susukan Lebak
2149,167,Talun (Cirebon Selatan)
2150,167,Tengah Tani
2151,167,Waled
2152,167,Weru
2153,168,Banjarwangi
2154,168,Banyuresmi
2155,168,Bayongbong
2156,168,Blubur Limbangan
2157,168,Bungbulang
2158,168,Caringin
2159,168,Cibalong
2160,168,Cibatu
2161,168,Cibiuk
2162,168,Cigedug
2163,168,Cihurip
2164,168,Cikajang
2165,168,Cikelet
2166,168,Cilawu
2167,168,Cisewu
2168,168,Cisompet
2169,168,Cisurupan
2170,168,Garut Kota
2171,168,Kadungora
2172,168,Karangpawitan
2173,168,Karangtengah
2174,168,Kersamanah
2175,168,Leles
2176,168,Leuwigoong
2177,168,Malangbong
2178,168,Mekarmukti
2179,168,Pakenjeng
2180,168,Pameungpeuk
2181,168,Pamulihan
2182,168,Pangatikan
2183,168,Pasirwangi
2184,168,Peundeuy
2185,168,Samarang
2186,168,Selaawi
2187,168,Singajaya
2188,168,Sucinaraja
2189,168,Sukaresmi
2190,168,Sukawening
2191,168,Talegong
2192,168,Tarogong Kaler
2193,168,Tarogong Kidul
2194,168,Wanaraja
2195,169,Anjatan
2196,169,Arahan
2197,169,Balongan
2198,169,Bangodua
2199,169,Bongas
2200,169,Cantigi
2201,169,Cikedung
